2.6;31;40.1448;39.7459;-1.12752;0.88479
2.6;32;41.4601;41.0581;-1.16133;0.910061
2.6;33;42.7757;42.3703;-1.18856;0.932195
2.6;34;44.0913;43.6826;-1.21783;0.954345
2.6;35;45.4069;44.9948;-1.24823;0.977337
2.6;36;46.7226;46.3071;-1.28055;1.00124
2.6;37;48.0381;47.6194;-1.37871;1.10131
2.6;38;49.3535;48.9316;-1.41783;1.12493
2.6;39;50.6688;50.2439;-1.46321;1.15191
2.6;40;51.9839;51.5562;-1.50611;1.18526
2.6;41;53.2989;52.8686;-1.55386;1.22038
2.6;42;54.6137;54.1809;-1.59886;1.25309
2.6;43;55.9282;55.4932;-1.64896;1.2898
2.6;44;57.2426;56.8055;-1.70602;1.33208
2.6;45;58.5569;58.1179;-1.77065;1.38118
2.6;46;59.8709;59.4302;-1.9054;1.49041
2.6;47;61.1848;60.7426;-1.98621;1.55153
2.6;48;62.4985;62.0549;-2.07997;1.6244
2.6;49;63.812;63.3673;-2.18835;1.7069
2.6;50;65.1254;64.6796;-2.32035;1.80697
2.8;5;6.1755;5.5405;-2.52994;1.98553
2.8;6;7.5385;6.8129;-2.72016;2.12798
2.8;7;8.8541;8.0868;-2.95438;2.30992
2.8;8;10.1371;9.3615;-3.28672;2.57947
2.8;9;11.3992;10.6368;-3.64631;2.86184
2.8;10;12.6484;11.9125;-4.14028;3.24962
2.8;11;13.8906;13.1884;-4.70927;3.67967
2.8;12;15.1296;14.4646;-5.4713;4.25771
2.8;13;16.368;15.7409;-6.43077;4.96301
2.8;14;17.6076;17.0174;-7.59929;5.78324
2.8;15;18.8496;18.2941;-9.19237;6.85544
2.8;16;20.0947;19.5709;-11.1648;8.09545
2.8;17;21.3432;20.8478;-13.7078;9.56834
2.8;18;22.5951;22.1248;-16.8349;11.1976
2.8;19;23.8506;23.4019;-0.962234;0.67185
2.8;20;25.1094;24.679;-0.848911;0.683553
2.8;21;26.3714;25.9562;-0.908177;0.725104
2.8;22;27.6362;27.2335;-0.928209;0.744562
2.8;23;28.9035;28.5108;-0.945902;0.756525
2.8;24;30.1732;29.7881;-0.966562;0.772045
2.8;25;31.4449;31.0655;-0.987694;0.788798
2.8;26;32.7184;32.3429;-1.00933;0.805995
2.8;27;33.9933;33.6204;-1.03171;0.824206
2.8;28;35.2695;34.8979;-1.05508;0.842216
2.8;29;36.5468;36.1753;-1.07951;0.860767
2.8;30;37.825;37.4529;-1.09955;0.890579
2.8;31;39.1038;38.7304;-1.13643;0.905446
2.8;32;40.3833;40.0079;-1.16349;0.926255
2.8;33;41.6632;41.2855;-1.19152;0.947612
2.8;34;42.9434;42.563;-1.21692;0.971303
2.8;35;44.2238;43.8406;-1.31561;1.06752
2.8;36;45.5044;45.1182;-1.35257;1.0902
2.8;37;46.7851;46.3958;-1.39544;1.11576
2.8;38;48.0658;47.6734;-1.43661;1.14842
2.8;39;49.3465;48.951;-1.48223;1.18281
2.8;40;50.6271;50.2286;-1.52539;1.21489
2.8;41;51.9077;51.5062;-1.57442;1.25179
2.8;42;53.1881;52.7838;-1.63067;1.29491
2.8;43;54.4684;54.0615;-1.69477;1.3447
2.8;44;55.7486;55.3391;-1.83012;1.45672
2.8;45;57.0286;56.6168;-1.91246;1.52102
2.8;46;58.3085;57.8944;-2.00872;1.5985
2.8;47;59.5882;59.1721;-2.1215;1.68682
2.8;48;60.8678;60.4497;-2.259;1.7946
2.8;49;62.1472;61.7274;-2.47721;1.98376
2.8;50;63.4264;63.005;-2.67719;2.13733
3;5;6.0372;5.4427;-2.92783;2.33816
3;6;7.3819;6.6882;-3.26998;2.61866
3;7;8.6811;7.935;-3.64389;2.91738
3;8;9.9476;9.1825;-4.15609;3.32437
3;9;11.1919;10.4305;-4.74217;3.77226
3;10;12.4217;11.6788;-5.52174;4.36741
3;11;13.6427;12.9273;-6.49186;5.08789
3;12;14.8588;14.176;-7.66171;5.91378
3;13;16.0728;15.4248;-9.2423;6.98246
3;14;17.2865;16.6738;-11.1688;8.20167
3;15;18.5013;17.9229;-13.6151;9.62925
3;16;19.7182;19.172;-16.5439;11.1795
3;17;20.9376;20.4213;-0.929764;0.654326
3;18;22.1598;21.6706;-0.816215;0.666716
3;19;23.385;22.92;-0.8751;0.709027
3;20;24.6131;24.1695;-0.893843;0.727385
3;21;25.8442;25.419;-0.910481;0.739051
3;22;27.078;26.6686;-0.929891;0.753633
3;23;28.3144;27.9182;-0.949518;0.769413
3;24;29.5531;29.1678;-0.969754;0.785585
3;25;30.794;30.4175;-0.990453;0.802177
3;26;32.0368;31.6672;-1.01205;0.819219
3;27;33.2812;32.9169;-1.03482;0.836938
3;28;34.5272;34.1666;-1.06411;0.860526
3;29;35.7744;35.4164;-1.08817;0.879092
3;30;37.0227;36.6661;-1.11411;0.898058
3;31;38.272;37.9159;-1.13934;0.918959
3;32;39.5221;39.1657;-1.16711;0.94042
3;33;40.7729;40.4155;-1.25831;1.03532
3;34;42.0241;41.6654;-1.29344;1.05706
3;35;43.2759;42.9152;-1.33439;1.08213
3;36;44.5279;44.165;-1.37613;1.11387
3;37;45.7802;45.4149;-1.41678;1.14622
